id	genomic.feature	Chr	Start	End
BSU_05620	cds	NC_000964.3	606699	608075
BSU_05630	cds	NC_000964.3	608246	608764
BSU_05640	cds	NC_000964.3	608933	609391
BSU_05650	cds	NC_000964.3	609388	612045
BSU_05660	cds	NC_000964.3	612191	612820
BSU_05670	cds	NC_000964.3	612836	613330
BSU_05680	cds	NC_000964.3	613641	614849
BSU_05690	cds	NC_000964.3	614885	615622
BSU_05700	cds	NC_000964.3	615871	616545
BSU_05710	cds	NC_000964.3	616672	617934
BSU_05720	cds	NC_000964.3	618095	619282
BSU_05730	cds	NC_000964.3	619321	620031
BSU_05740	cds	NC_000964.3	620097	621485
BSU_05750	cds	NC_000964.3	621847	622218
BSU_05760	cds	NC_000964.3	622293	622790
BSU_05770	cds	NC_000964.3	622808	623290
BSU_05780	cds	NC_000964.3	623373	624350
BSU_05790	cds	NC_000964.3	624492	625109
BSU_05800	cds	NC_000964.3	625125	626291
BSU_05810	cds	NC_000964.3	626622	626933
BSU_05820	cds	NC_000964.3	626933	627265
BSU_05830	cds	NC_000964.3	627284	628612
BSU_05840	cds	NC_000964.3	628630	630027
BSU_05850	cds	NC_000964.3	630170	630883
BSU_05860	cds	NC_000964.3	630912	631811
BSU_05870	cds	NC_000964.3	631808	632755
BSU_05880	cds	NC_000964.3	632774	633862
BSU_05900	cds	NC_000964.3	640662	641639
BSU_05910	cds	NC_000964.3	641654	642130
BSU_05920	cds	NC_000964.3	642111	642800
BSU_05930	cds	NC_000964.3	642810	643265
BSU_05940	cds	NC_000964.3	643258	644298
BSU_05950	cds	NC_000964.3	644528	646456
BSU_05960	cds	NC_000964.3	646582	647094
BSU_05970	cds	NC_000964.3	647091	647738
BSU_05980	cds	NC_000964.3	647760	647933
BSU_05990	cds	NC_000964.3	647940	648704
BSU_06000	cds	NC_000964.3	648742	648933
BSU_06010	cds	NC_000964.3	648930	649664
BSU_06020	cds	NC_000964.3	649903	650187
BSU_06030	cds	NC_000964.3	650234	651868
BSU_06040	cds	NC_000964.3	653432	653812
BSU_06048	cds	NC_000964.3	654071	654343
BSU_06060	cds	NC_000964.3	655223	656506
BSU_06070	cds	NC_000964.3	656528	657697
BSU_06090	cds	NC_000964.3	659623	660564
BSU_06100	cds	NC_000964.3	660596	661627
BSU_06110	cds	NC_000964.3	661630	663027
BSU_06120	cds	NC_000964.3	663601	663936
BSU_06130	cds	NC_000964.3	664319	664669
BSU_06140	cds	NC_000964.3	664775	667264
BSU_06150	cds	NC_000964.3	667466	668527
BSU_06160	cds	NC_000964.3	668601	669992
BSU_06170	cds	NC_000964.3	670087	671049
BSU_06180	cds	NC_000964.3	671245	671928
BSU_06190	cds	NC_000964.3	671994	673019
BSU_06200	cds	NC_000964.3	673019	673783
BSU_06210	cds	NC_000964.3	673814	674785
BSU_06220	cds	NC_000964.3	674832	675857
BSU_06230	cds	NC_000964.3	676442	677863
BSU_06240	cds	NC_000964.3	677911	678951
BSU_06250	cds	NC_000964.3	679390	679761
BSU_06260	cds	NC_000964.3	679827	680873
BSU_06269	cds	NC_000964.3	680907	681065
BSU_06270	cds	NC_000964.3	681255	681464
BSU_06280	cds	NC_000964.3	681547	682362
BSU_06290	cds	NC_000964.3	682375	683364
BSU_06300	cds	NC_000964.3	683462	685003
BSU_06310	cds	NC_000964.3	685155	686564
BSU_06319	cds	NC_000964.3	686602	686889
BSU_06320	cds	NC_000964.3	686962	687834
BSU_06330	cds	NC_000964.3	688184	689146
BSU_06340	cds	NC_000964.3	689146	690342
BSU_06350	cds	NC_000964.3	690364	692577
BSU_06360	cds	NC_000964.3	692740	694281
BSU_06370	cds	NC_000964.3	694662	695984
BSU_06380	cds	NC_000964.3	696195	696998
BSU_06390	cds	NC_000964.3	697157	697324
BSU_06400	cds	NC_000964.3	697538	698092
BSU_06410	cds	NC_000964.3	698092	698289
BSU_06420	cds	NC_000964.3	698612	699100
BSU_06430	cds	NC_000964.3	699093	700235
BSU_06440	cds	NC_000964.3	700232	701527
BSU_06450	cds	NC_000964.3	701601	702326
BSU_06460	cds	NC_000964.3	702319	702573
BSU_06470	cds	NC_000964.3	702570	703253
BSU_06480	cds	NC_000964.3	703237	705465
BSU_06490	cds	NC_000964.3	705441	706871
BSU_06500	cds	NC_000964.3	706973	708013
BSU_06510	cds	NC_000964.3	708010	708597
BSU_06520	cds	NC_000964.3	708594	710132
BSU_06530	cds	NC_000964.3	710148	711416
BSU_06540	cds	NC_000964.3	711456	711875
BSU_06550	cds	NC_000964.3	712019	713293
BSU_06559	cds	NC_000964.3	713308	713535
BSU_06560	cds	NC_000964.3	713664	715406
BSU_06570	cds	NC_000964.3	715433	716428
BSU_06580	cds	NC_000964.3	716431	716745
BSU_06590	cds	NC_000964.3	716780	718357
BSU_06600	cds	NC_000964.3	718622	719308
BSU_06610	cds	NC_000964.3	719370	721589
BSU_06620	cds	NC_000964.3	721613	723619
BSU_06630	cds	NC_000964.3	723635	724825
BSU_06640	cds	NC_000964.3	724987	725997
BSU_06650	cds	NC_000964.3	726035	726733
BSU_06660	cds	NC_000964.3	726840	728318
BSU_06670	cds	NC_000964.3	728732	729022
BSU_06680	cds	NC_000964.3	729038	730495
BSU_06690	cds	NC_000964.3	730509	731939
BSU_06700	cds	NC_000964.3	731954	732823
BSU_06710	cds	NC_000964.3	732955	736113
BSU_06720	cds	NC_000964.3	736436	737347
BSU_06730	cds	NC_000964.3	737603	738982
BSU_06740	cds	NC_000964.3	738995	739897
BSU_06750	cds	NC_000964.3	739878	740213
BSU_06760	cds	NC_000964.3	740288	742927
BSU_06770	cds	NC_000964.3	742939	744738
BSU_06780	cds	NC_000964.3	744851	745999
BSU_06790	cds	NC_000964.3	746261	746566
BSU_06800	cds	NC_000964.3	746633	746839
BSU_06811	cds	NC_000964.3	747079	747534
BSU_06812	cds	NC_000964.3	747554	749563
BSU_06820	cds	NC_000964.3	749775	750797
BSU_06830	cds	NC_000964.3	750959	752089
BSU_06839	cds	NC_000964.3	752079	752252
BSU_06840	cds	NC_000964.3	752412	753131
BSU_06850	cds	NC_000964.3	753265	753702
BSU_06860	cds	NC_000964.3	753817	754401
BSU_06870	cds	NC_000964.3	754480	754923
BSU_06880	cds	NC_000964.3	754920	755780
BSU_06890	cds	NC_000964.3	755907	756155
BSU_06900	cds	NC_000964.3	756139	756402
BSU_06910	cds	NC_000964.3	756417	756986
BSU_06920	cds	NC_000964.3	757111	757653
BSU_06930	cds	NC_000964.3	757676	757978
BSU_06940	cds	NC_000964.3	758093	758722
BSU_06950	cds	NC_000964.3	758719	760452
BSU_06960	cds	NC_000964.3	760452	761558
BSU_06970	cds	NC_000964.3	761662	762945
BSU_06980	cds	NC_000964.3	762942	763871
BSU_06990	cds	NC_000964.3	763875	764765
BSU_07000	cds	NC_000964.3	764781	765815
BSU_07010	cds	NC_000964.3	765838	768123
BSU_07020	cds	NC_000964.3	768137	768835
BSU_07030	cds	NC_000964.3	768828	769490
BSU_07040	cds	NC_000964.3	769487	770113
BSU_07050	cds	NC_000964.3	770234	772096
BSU_07060	cds	NC_000964.3	772142	773980
BSU_07070	cds	NC_000964.3	774138	774791
BSU_07080	cds	NC_000964.3	774799	776790
BSU_07090	cds	NC_000964.3	776834	779407
BSU_07100	cds	NC_000964.3	779529	781037
BSU_07110	cds	NC_000964.3	781092	782048
BSU_07120	cds	NC_000964.3	782062	782949
BSU_07130	cds	NC_000964.3	782958	784298
BSU_07140	cds	NC_000964.3	784381	785076
BSU_07150	cds	NC_000964.3	785113	785439
BSU_07160	cds	NC_000964.3	785543	785905
BSU_07190	cds	NC_000964.3	787715	787882
BSU_07200	cds	NC_000964.3	787992	788636
BSU_07210	cds	NC_000964.3	788636	789628
BSU_07220	cds	NC_000964.3	789652	790155
BSU_07230	cds	NC_000964.3	790318	791427
BSU_07240	cds	NC_000964.3	791462	792532
BSU_07250	cds	NC_000964.3	792682	795867
BSU_07260	cds	NC_000964.3	796314	798233
BSU_07270	cds	NC_000964.3	798469	799233
BSU_07280	cds	NC_000964.3	799240	800208
BSU_07290	cds	NC_000964.3	800232	801143
BSU_07300	cds	NC_000964.3	801172	802350
BSU_07310	cds	NC_000964.3	802351	803286
BSU_07320	cds	NC_000964.3	803317	804546
BSU_07330	cds	NC_000964.3	804657	805364
BSU_07340	cds	NC_000964.3	805456	806841
BSU_07350	cds	NC_000964.3	807091	808548
BSU_07360	cds	NC_000964.3	808562	809422
BSU_07370	cds	NC_000964.3	809557	811446
BSU_07380	cds	NC_000964.3	811569	812015
BSU_07390	cds	NC_000964.3	812140	812562
BSU_07400	cds	NC_000964.3	812628	813818
BSU_07410	cds	NC_000964.3	814109	814264
BSU_07420	cds	NC_000964.3	814384	815940
BSU_07430	cds	NC_000964.3	816113	817243
BSU_07440	cds	NC_000964.3	817311	817757
BSU_07450	cds	NC_000964.3	817810	818829
BSU_07460	cds	NC_000964.3	819311	820531
BSU_07480	cds	NC_000964.3	820867	822330
BSU_07490	cds	NC_000964.3	822903	823703
BSU_07500	cds	NC_000964.3	823716	824717
BSU_07510	cds	NC_000964.3	824714	825715
BSU_07520	cds	NC_000964.3	825787	826734
BSU_07530	cds	NC_000964.3	826843	827211
BSU_07550	cds	NC_000964.3	827455	827802
BSU_07560	cds	NC_000964.3	827993	829255
BSU_07570	cds	NC_000964.3	829382	830818
BSU_07580	cds	NC_000964.3	830945	832573
BSU_07590	cds	NC_000964.3	832545	833225
BSU_07600	cds	NC_000964.3	833228	834187
BSU_07610	cds	NC_000964.3	834383	835684
BSU_07620	cds	NC_000964.3	835740	836534
BSU_07630	cds	NC_000964.3	836653	837744
BSU_07640	cds	NC_000964.3	837735	838010
BSU_07650	cds	NC_000964.3	838077	838742
BSU_07660	cds	NC_000964.3	838783	838920
BSU_07670	cds	NC_000964.3	839077	839232
BSU_07680	cds	NC_000964.3	839339	839653
BSU_07690	cds	NC_000964.3	839735	840484
BSU_07700	cds	NC_000964.3	840656	842014
BSU_07710	cds	NC_000964.3	842047	843996
BSU_07720	cds	NC_000964.3	844097	844234
BSU_07735	cds	NC_000964.3	844253	844645
BSU_07750	cds	NC_000964.3	844770	846185
BSU_07760	cds	NC_000964.3	846182	847258
BSU_07770	cds	NC_000964.3	847282	847482
BSU_07780	cds	NC_000964.3	847498	848652
BSU_07790	cds	NC_000964.3	848633	850174
BSU_07800	cds	NC_000964.3	850367	851779
BSU_07810	cds	NC_000964.3	851850	853535
BSU_07820	cds	NC_000964.3	853556	854272
BSU_07830	cds	NC_000964.3	854412	855077
BSU_07840	cds	NC_000964.3	855114	859502
BSU_07850	cds	NC_000964.3	859745	860263
BSU_07860	cds	NC_000964.3	860303	861493
BSU_07870	cds	NC_000964.3	861586	861801
BSU_07880	cds	NC_000964.3	862004	862474
BSU_07890	cds	NC_000964.3	862492	862812
BSU_07900	cds	NC_000964.3	862836	863663
BSU_07910	cds	NC_000964.3	863862	865037
BSU_07920	cds	NC_000964.3	865205	866260
BSU_07930	cds	NC_000964.3	866331	867125
BSU_07940	cds	NC_000964.3	867164	868006
BSU_07955	cds	NC_000964.3	868007	869128
BSU_07970	cds	NC_000964.3	869273	869458
BSU_07980	cds	NC_000964.3	869559	870350
BSU_07990	cds	NC_000964.3	870388	871248
BSU_08000	cds	NC_000964.3	871347	872306
BSU_08010	cds	NC_000964.3	872425	873288
BSU_08020	cds	NC_000964.3	873402	874802
BSU_08029	cds	NC_000964.3	875428	875694
BSU_08030	cds	NC_000964.3	876426	877403
BSU_08040	cds	NC_000964.3	877599	878051
BSU_08050	cds	NC_000964.3	878081	878770
BSU_08060	cds	NC_000964.3	879002	880003
BSU_08070	cds	NC_000964.3	880007	881035
BSU_08080	cds	NC_000964.3	881049	882245
BSU_08090	cds	NC_000964.3	882266	883642
BSU_08100	cds	NC_000964.3	883758	885575
BSU_08110	cds	NC_000964.3	885629	885808
BSU_08120	cds	NC_000964.3	885844	886173
BSU_08130	cds	NC_000964.3	886223	886681
BSU_08140	cds	NC_000964.3	886775	887332
BSU_08150	cds	NC_000964.3	887364	888131
BSU_08160	cds	NC_000964.3	888143	889366
BSU_08170	cds	NC_000964.3	889372	889686
BSU_08180	cds	NC_000964.3	890022	891371
BSU_08190	cds	NC_000964.3	891436	892200
BSU_08200	cds	NC_000964.3	892215	893798
BSU_08210	cds	NC_000964.3	893904	895625
BSU_08220	cds	NC_000964.3	895619	897433
BSU_08230	cds	NC_000964.3	897588	897992
BSU_08240	cds	NC_000964.3	898010	898867
BSU_08250	cds	NC_000964.3	898961	899905
BSU_08260	cds	NC_000964.3	900080	901528
BSU_08270	cds	NC_000964.3	901555	902496
BSU_08280	cds	NC_000964.3	902506	903687
BSU_08290	cds	NC_000964.3	903811	905013
BSU_08300	cds	NC_000964.3	905010	905672
BSU_08310	cds	NC_000964.3	905816	906751
BSU_08320	cds	NC_000964.3	906764	907954
BSU_08330	cds	NC_000964.3	907968	909125
BSU_08340	cds	NC_000964.3	909198	909746
BSU_08350	cds	NC_000964.3	910019	910651
BSU_08360	cds	NC_000964.3	910840	911928
BSU_08370	cds	NC_000964.3	911964	912581
BSU_08380	cds	NC_000964.3	912547	913800
BSU_08390	cds	NC_000964.3	913924	914460
BSU_08400	cds	NC_000964.3	914457	916013
BSU_08410	cds	NC_000964.3	916124	916606
BSU_08425	cds	NC_000964.3	916778	919348
BSU_08440	cds	NC_000964.3	919366	920343
BSU_08450	cds	NC_000964.3	920474	921475
BSU_08460	cds	NC_000964.3	921472	922503
BSU_08470	cds	NC_000964.3	922618	923499
BSU_08480	cds	NC_000964.3	923587	924171
BSU_08490	cds	NC_000964.3	924210	924401
BSU_08500	cds	NC_000964.3	924468	924578
BSU_08510	cds	NC_000964.3	924633	925544
BSU_08520	cds	NC_000964.3	925633	926427
BSU_08530	cds	NC_000964.3	926429	926743
BSU_08540	cds	NC_000964.3	926886	928079
BSU_08550	cds	NC_000964.3	928112	928264
BSU_08560	cds	NC_000964.3	928389	928658
BSU_08570	cds	NC_000964.3	928803	929321
BSU_08580	cds	NC_000964.3	929406	929738
BSU_08590	cds	NC_000964.3	929725	930585
BSU_08600	cds	NC_000964.3	930818	931807
BSU_08610	cds	NC_000964.3	931879	934464
BSU_08620	cds	NC_000964.3	934457	935440
BSU_08630	cds	NC_000964.3	935656	936765
BSU_08640	cds	NC_000964.3	936773	936997
BSU_08650	cds	NC_000964.3	937079	937831
BSU_08660	cds	NC_000964.3	937900	938154
BSU_08670	cds	NC_000964.3	938243	938587
BSU_08680	cds	NC_000964.3	938731	939261
BSU_08690	cds	NC_000964.3	939349	941091
BSU_08700	cds	NC_000964.3	941168	942229
BSU_08710	cds	NC_000964.3	942449	943738
BSU_08720	cds	NC_000964.3	943891	944364
BSU_08730	cds	NC_000964.3	944487	944924
BSU_08740	cds	NC_000964.3	944959	945312
BSU_08750	cds	NC_000964.3	945520	946404
BSU_08760	cds	NC_000964.3	953373	954149
BSU_08770	cds	NC_000964.3	954291	954494
BSU_08779	cds	NC_000964.3	954579	954851
BSU_08780	cds	NC_000964.3	954893	955585
BSU_08790	cds	NC_000964.3	955895	957667
BSU_08800	cds	NC_000964.3	957705	959060
BSU_08810	cds	NC_000964.3	959311	959508
BSU_08820	cds	NC_000964.3	959535	960986
BSU_08830	cds	NC_000964.3	961394	962161
BSU_08840	cds	NC_000964.3	962179	963177
BSU_08850	cds	NC_000964.3	963174	964004
BSU_08860	cds	NC_000964.3	964027	965157
BSU_08870	cds	NC_000964.3	965261	965797
BSU_08880	cds	NC_000964.3	965909	966178
BSU_08890	cds	NC_000964.3	966196	966669
BSU_08899	cds	NC_000964.3	966671	966871
BSU_08900	cds	NC_000964.3	967229	967852
BSU_08910	cds	NC_000964.3	967935	969095
BSU_08920	cds	NC_000964.3	969162	970097
BSU_08930	cds	NC_000964.3	970135	970617
BSU_08940	cds	NC_000964.3	970667	971383
BSU_08950	cds	NC_000964.3	971374	972087
BSU_08960	cds	NC_000964.3	972099	972806
BSU_08970	cds	NC_000964.3	973156	975051
BSU_08980	cds	NC_000964.3	975231	976409
BSU_08990	cds	NC_000964.3	976569	977033
BSU_09000	cds	NC_000964.3	977069	977734
BSU_09010	cds	NC_000964.3	977775	979373
BSU_09020	cds	NC_000964.3	979396	979926
BSU_09030	cds	NC_000964.3	979939	980313
BSU_09040	cds	NC_000964.3	980313	980468
BSU_09050	cds	NC_000964.3	980473	981234
BSU_09060	cds	NC_000964.3	981237	981602
BSU_09070	cds	NC_000964.3	981604	982302
BSU_09080	cds	NC_000964.3	982319	983236
BSU_09090	cds	NC_000964.3	983229	984170
BSU_09100	cds	NC_000964.3	984262	984465
BSU_09110	cds	NC_000964.3	984901	985731
BSU_09120	cds	NC_000964.3	985734	986813
BSU_09130	cds	NC_000964.3	986986	988377
BSU_09140	cds	NC_000964.3	988417	988872
BSU_09150	cds	NC_000964.3	989022	989591
BSU_09165	cds	NC_000964.3	989712	990680
BSU_09180	cds	NC_000964.3	990612	991265
BSU_09190	cds	NC_000964.3	991348	995001
BSU_09200	cds	NC_000964.3	994998	995594
BSU_09210	cds	NC_000964.3	995624	996532
BSU_09220	cds	NC_000964.3	996643	997038
BSU_09230	cds	NC_000964.3	997175	997597
BSU_09240	cds	NC_000964.3	997724	998386
BSU_09250	cds	NC_000964.3	998402	999943
BSU_09260	cds	NC_000964.3	1000364	1001716
BSU_09270	cds	NC_000964.3	1001744	1002322
BSU_09280	cds	NC_000964.3	1002501	1003325
BSU_09290	cds	NC_000964.3	1003344	1004834
BSU_09300	cds	NC_000964.3	1004975	1006642
BSU_09310	cds	NC_000964.3	1006774	1008519
BSU_09320	cds	NC_000964.3	1008668	1009807
BSU_09330	cds	NC_000964.3	1009804	1010448
BSU_09340	cds	NC_000964.3	1010445	1010969
BSU_09350	cds	NC_000964.3	1010984	1011226
BSU_09360	cds	NC_000964.3	1011427	1011750
BSU_09370	cds	NC_000964.3	1011792	1013258
BSU_09380	cds	NC_000964.3	1013411	1013851
BSU_09390	cds	NC_000964.3	1013958	1015616
BSU_09400	cds	NC_000964.3	1015647	1017053
BSU_09410	cds	NC_000964.3	1017083	1018468
BSU_09420	cds	NC_000964.3	1018998	1020002
BSU_09430	cds	NC_000964.3	1020073	1020948
BSU_09440	cds	NC_000964.3	1021057	1022157
BSU_09450	cds	NC_000964.3	1022231	1023100
BSU_09460	cds	NC_000964.3	1023350	1024747
BSU_09470	cds	NC_000964.3	1024865	1026220
BSU_09480	cds	NC_000964.3	1026255	1027664
BSU_09490	cds	NC_000964.3	1027774	1028202
BSU_09500	cds	NC_000964.3	1028233	1028523
BSU_09510	cds	NC_000964.3	1028511	1029587
BSU_09520	cds	NC_000964.3	1029577	1030068
BSU_09530	cds	NC_000964.3	1030265	1031260
BSU_09540	cds	NC_000964.3	1031395	1031994
BSU_09550	cds	NC_000964.3	1032063	1033397
BSU_09560	cds	NC_000964.3	1033458	1033889
BSU_09570	cds	NC_000964.3	1034046	1035227
BSU_09590	cds	NC_000964.3	1035554	1036939
BSU_09600	cds	NC_000964.3	1036953	1037309
BSU_09610	cds	NC_000964.3	1037306	1037701
BSU_09620	cds	NC_000964.3	1037688	1038419
BSU_09630	cds	NC_000964.3	1038653	1038760
BSU_09640	cds	NC_000964.3	1038909	1040024
BSU_09650	cds	NC_000964.3	1040094	1040837
BSU_09660	cds	NC_000964.3	1040861	1041709
BSU_09670	cds	NC_000964.3	1041994	1042842
BSU_09680	cds	NC_000964.3	1042885	1044246
BSU_09690	cds	NC_000964.3	1044373	1044873
BSU_09700	cds	NC_000964.3	1045037	1045198
BSU_09710	cds	NC_000964.3	1045318	1047075
BSU_09720	cds	NC_000964.3	1047072	1049093
BSU_09730	cds	NC_000964.3	1049142	1049762
BSU_09740	cds	NC_000964.3	1049801	1049926
BSU_09750	cds	NC_000964.3	1050031	1050234
BSU_09760	cds	NC_000964.3	1050443	1050661
BSU_09770	cds	NC_000964.3	1050811	1052172
BSU_09780	cds	NC_000964.3	1052162	1053253
BSU_09790	cds	NC_000964.3	1053520	1054653
BSU_09800	cds	NC_000964.3	1054746	1055099
BSU_09810	cds	NC_000964.3	1055143	1056216
BSU_09830	cds	NC_000964.3	1056702	1057568
BSU_09840	cds	NC_000964.3	1057680	1059185
BSU_09850	cds	NC_000964.3	1059203	1060420
BSU_09860	cds	NC_000964.3	1060427	1060924
BSU_09870	cds	NC_000964.3	1060988	1061326
BSU_09880	cds	NC_000964.3	1061491	1062258
BSU_09889	cds	NC_000964.3	1062279	1062464
BSU_09890	cds	NC_000964.3	1062591	1063487
BSU_09900	cds	NC_000964.3	1063480	1064739
BSU_09910	cds	NC_000964.3	1064846	1066072
BSU_09920	cds	NC_000964.3	1066077	1068968
BSU_09930	cds	NC_000964.3	1069042	1069986
BSU_09940	cds	NC_000964.3	1070111	1070323
BSU_09950	cds	NC_000964.3	1070364	1071242
BSU_09958	cds	NC_000964.3	1071402	1071488
BSU_09959	cds	NC_000964.3	1071613	1071699
BSU_09965	cds	NC_000964.3	1072042	1072560
BSU_09980	cds	NC_000964.3	1072768	1073109
BSU_09990	cds	NC_000964.3	1073106	1073717
BSU_10000	cds	NC_000964.3	1073895	1074251
BSU_10009	cds	NC_000964.3	1074381	1074572
BSU_10010	cds	NC_000964.3	1074646	1075164
BSU_10020	cds	NC_000964.3	1075289	1076368
BSU_10030	cds	NC_000964.3	1076515	1076952
BSU_10040	cds	NC_000964.3	1077440	1078183
BSU_10050	cds	NC_000964.3	1078176	1079402
BSU_10060	cds	NC_000964.3	1079422	1080132
BSU_10070	cds	NC_000964.3	1080150	1081340
BSU_10080	cds	NC_000964.3	1081413	1082804
BSU_10090	cds	NC_000964.3	1082870	1083184
BSU_10100	cds	NC_000964.3	1083229	1083729
BSU_10110	cds	NC_000964.3	1083851	1085995
BSU_10120	cds	NC_000964.3	1086117	1087178
BSU_10130	cds	NC_000964.3	1087250	1088182
BSU_10140	cds	NC_000964.3	1088197	1089609
BSU_10150	cds	NC_000964.3	1089755	1090330
BSU_10160	cds	NC_000964.3	1090401	1092728
BSU_10170	cds	NC_000964.3	1092770	1093747
BSU_10180	cds	NC_000964.3	1093874	1094650
BSU_10200	cds	NC_000964.3	1095063	1096103
BSU_10210	cds	NC_000964.3	1096116	1096523
BSU_10220	cds	NC_000964.3	1096560	1097849
BSU_10230	cds	NC_000964.3	1098120	1098260
BSU_10240	cds	NC_000964.3	1098412	1099146
BSU_10250	cds	NC_000964.3	1099159	1100154
BSU_10260	cds	NC_000964.3	1100219	1100863
BSU_10270	cds	NC_000964.3	1100980	1102521
BSU_10280	cds	NC_000964.3	1102560	1102955
BSU_10290	cds	NC_000964.3	1103104	1104384
BSU_10300	cds	NC_000964.3	1104423	1105568
BSU_10310	cds	NC_000964.3	1106003	1106452
BSU_10320	cds	NC_000964.3	1106524	1107516
BSU_10330	cds	NC_000964.3	1107733	1108704
BSU_10340	cds	NC_000964.3	1108736	1109317
BSU_10350	cds	NC_000964.3	1109388	1110482
BSU_10360	cds	NC_000964.3	1110479	1111918
BSU_10370	cds	NC_000964.3	1111925	1112485
BSU_10380	cds	NC_000964.3	1112620	1113918
BSU_10390	cds	NC_000964.3	1114057	1115586
BSU_10400	cds	NC_000964.3	1115698	1116555
BSU_10410	cds	NC_000964.3	1116583	1116816
BSU_10420	cds	NC_000964.3	1117109	1117687
BSU_10430	cds	NC_000964.3	1117734	1118633
BSU_10440	cds	NC_000964.3	1118850	1119119
BSU_10450	cds	NC_000964.3	1119162	1120631
BSU_10460	cds	NC_000964.3	1120628	1120828
BSU_10470	cds	NC_000964.3	1121036	1121398
BSU_10480	cds	NC_000964.3	1121550	1122173
BSU_10490	cds	NC_000964.3	1122175	1122681
BSU_10500	cds	NC_000964.3	1122862	1124361
BSU_10510	cds	NC_000964.3	1124438	1124965
BSU_10520	cds	NC_000964.3	1125123	1126328
BSU_10530	cds	NC_000964.3	1126400	1127452
BSU_10540	cds	NC_000964.3	1127466	1128314
BSU_10550	cds	NC_000964.3	1128286	1129611
BSU_10560	cds	NC_000964.3	1129715	1130704
BSU_10570	cds	NC_000964.3	1130918	1132072
BSU_10580	cds	NC_000964.3	1132179	1133384
BSU_10590	cds	NC_000964.3	1133498	1135225
BSU_10600	cds	NC_000964.3	1135255	1135581
BSU_10610	cds	NC_000964.3	1135699	1136136
BSU_10620	cds	NC_000964.3	1136320	1139820
BSU_10630	cds	NC_000964.3	1139807	1143505
BSU_10640	cds	NC_000964.3	1143577	1144752
BSU_10650	cds	NC_000964.3	1144749	1148141
BSU_10660	cds	NC_000964.3	1148155	1148457
BSU_10670	cds	NC_000964.3	1148494	1148712
BSU_10680	cds	NC_000964.3	1148744	1149145
BSU_10690	cds	NC_000964.3	1149145	1149321
BSU_10700	cds	NC_000964.3	1149318	1149935
BSU_10710	cds	NC_000964.3	1149958	1150191
BSU_10720	cds	NC_000964.3	1150206	1150427
BSU_10730	cds	NC_000964.3	1150850	1151020
BSU_10740	cds	NC_000964.3	1151166	1152089
BSU_10750	cds	NC_000964.3	1152244	1153149
BSU_10760	cds	NC_000964.3	1153265	1153621
BSU_10770	cds	NC_000964.3	1153789	1156473
BSU_10780	cds	NC_000964.3	1156504	1157091
BSU_10790	cds	NC_000964.3	1157237	1159081
BSU_10800	cds	NC_000964.3	1159211	1159690
BSU_10810	cds	NC_000964.3	1159922	1160746
BSU_10820	cds	NC_000964.3	1160776	1162143
BSU_10830	cds	NC_000964.3	1162267	1163130
BSU_10840	cds	NC_000964.3	1163148	1164161
BSU_10850	cds	NC_000964.3	1164370	1165398
BSU_10860	cds	NC_000964.3	1165449	1165958
BSU_10870	cds	NC_000964.3	1166008	1166670
BSU_10880	cds	NC_000964.3	1166737	1168191
BSU_10890	cds	NC_000964.3	1168199	1168837
BSU_10900	cds	NC_000964.3	1169043	1169849
BSU_10910	cds	NC_000964.3	1169877	1170476
BSU_10920	cds	NC_000964.3	1170473	1171642
BSU_10930	cds	NC_000964.3	1171755	1172465
BSU_10940	cds	NC_000964.3	1172650	1173336
BSU_10950	cds	NC_000964.3	1173333	1174091
BSU_10960	cds	NC_000964.3	1174136	1174765
BSU_10970	cds	NC_000964.3	1174861	1175976
BSU_10980	cds	NC_000964.3	1175985	1177253
BSU_10990	cds	NC_000964.3	1177365	1178213
BSU_11000	cds	NC_000964.3	1178218	1178667
BSU_11010	cds	NC_000964.3	1178757	1180595
BSU_11020	cds	NC_000964.3	1180909	1181400
